duration,gross,genres,actor_3_name,facenumber_in_poster,country,budget,title_year,movie_facebook_likes,ratio_rentabilite,imdb_score_disc,ratio_rentabilite_disc
107,?,fantasy|horror|mystery,'billie whitelaw',2,uk,2800000,1976,7000,?,'\'Block4of4\'',?
89,3645438,horror,'oana pellea',1,france,2200000,2003,0,1.657017,'\'Block3of4\'','\'Block3of4\''
90,?,comedy|drama|romance|sci-fi,'kelly paterniti',1,australia,?,2010,0,?,'\'Block2of4\'',?
89,?,action|horror|thriller,'allegra carpenter',0,usa,3000000,2015,369,?,'\'Block1of4\'',?
116,22201636,crime|drama|music,'elise neal',1,usa,8000000,2005,0,2.775205,'\'Block4of4\'','\'Block4of4\''
120,25000000,comedy|music|romance,'george raft',2,usa,2883848,1959,10000,8.668973,'\'Block4of4\'','\'Block4of4\''
88,19170001,horror,'william butler',0,usa,2800000,1988,0,6.846429,'\'Block1of4\'','\'Block4of4\''
102,22202612,adventure|family|fantasy|musical,'billie burke',3,usa,2800000,1939,14000,7.929504,'\'Block4of4\'','\'Block4of4\''
106,86300000,comedy,'teri garr',0,usa,2800000,1974,14000,30.821429,'\'Block4of4\'','\'Block4of4\''
95,952620,horror,'joe dinicol',0,usa,2000000,2007,0,0.47631,'\'Block1of4\'','\'Block2of4\''
144,?,comedy|drama|romance,'jimmy shergill',0,india,120000000,2006,349,?,'\'Block4of4\'',?
113,9054736,drama,'vanessa zima',1,usa,2700000,1997,381,3.353606,'\'Block3of4\'','\'Block4of4\''
118,?,adventure|family|sport,'hoyt axton',0,usa,2700000,1979,0,?,'\'Block4of4\'',?
141,?,romance,'diljit dosanjh',2,canada,3000000,2015,50,?,'\'Block3of4\'',?
90,?,action|adventure|animation|comedy|sci-fi,'casper christensen',0,denmark,?,2008,77,?,'\'Block1of4\'',?
109,?,adventure|comedy|romance,'jack warden',1,usa,2686585,1963,573,?,'\'Block3of4\'',?
95,?,comedy|drama,'henri garcin',0,netherlands,2650000,1996,121,?,'\'Block3of4\'',?
122,?,drama|fantasy|romance|war,'irene dunne',0,usa,2627000,1943,116,?,'\'Block3of4\'',?
93,119500000,comedy|western,'harvey korman',0,usa,2600000,1974,12000,45.961538,'\'Block4of4\'','\'Block4of4\''
97,32600000,horror|thriller,'kimberly beck',0,usa,1800000,1984,0,18.111111,'\'Block2of4\'','\'Block4of4\''
82,3826455,drama,'agata kulesza',1,poland,?,2013,17000,?,'\'Block4of4\'',?
140,3130592,drama|romance,'simon callow',1,uk,2600000,1987,963,1.204074,'\'Block4of4\'','\'Block3of4\''
86,475000,comedy|sport,'seymour cassel',2,usa,2800000,2006,323,0.169643,'\'Block2of4\'','\'Block1of4\''
109,10654581,drama|sci-fi|thriller,'clea duvall',0,usa,34000000,1999,1000,0.31337,'\'Block1of4\'','\'Block1of4\''
105,2276368,documentary|history|sport,'laird john hamilton',1,usa,?,2004,0,?,'\'Block4of4\'',?
66,38108,horror|mystery|sci-fi|thriller,'bÂ¡rbara goenaga',0,spain,2600000,2007,0,0.014657,'\'Block3of4\'','\'Block1of4\''
99,?,action|adventure|comedy,'zheng xu',1,china,15000000,2009,30,?,'\'Block4of4\'',?
100,?,horror|thriller,'beth broderick',1,usa,2600000,2007,254,?,'\'Block1of4\'',?
103,?,comedy|musical|romance,'cyd charisse',0,usa,2540800,1952,0,?,'\'Block4of4\'',?
97,?,documentary,'amy badberg',2,australia,2500000,2010,10000,?,'\'Block4of4\'',?
86,40041683,comedy|fantasy,'j.b. smoove',6,usa,2500000,2013,0,16.016673,'\'Block1of4\'','\'Block4of4\''
87,33349949,documentary,'dinesh dsouza',0,usa,2500000,2012,0,13.33998,'\'Block1of4\'','\'Block4of4\''
119,33386128,horror,'margot kidder',0,usa,15000000,2009,3000,2.225742,'\'Block1of4\'','\'Block3of4\''
149,25809813,comedy|drama|music,'ethan embry',6,usa,26000000,1996,0,0.992685,'\'Block3of4\'','\'Block2of4\''
98,14400000,horror|mystery|sci-fi,'nancy kyes',0,usa,2500000,1982,0,5.76,'\'Block1of4\'','\'Block4of4\''
98,?,action|sci-fi,'sal mineo',0,usa,2500000,1971,819,?,'\'Block2of4\'',?
112,?,drama,'whit bissell',0,usa,2500000,1963,1000,?,'\'Block4of4\'',?
75,32230907,comedy|documentary,'dana hanna',0,usa,2500000,2013,0,12.892363,'\'Block3of4\'','\'Block4of4\''
104,6401336,drama,flea,2,usa,2500000,1991,0,2.560534,'\'Block3of4\'','\'Block4of4\''
102,26781723,comedy|drama|romance,'jill flint',3,usa,2500000,2004,0,10.712689,'\'Block4of4\'','\'Block4of4\''
105,5400000,drama|romance,'dominik castell',1,usa,2500000,1995,22000,2.16,'\'Block4of4\'','\'Block3of4\''
99,?,action|drama|horror|thriller,'jean pierre bergeron',0,canada,3200000,2003,39,?,'\'Block3of4\'',?
107,1282084,drama,'mark webber',1,usa,2500000,1999,500,0.512834,'\'Block3of4\'','\'Block2of4\''
96,1186323,comedy|drama|romance,'jessica hecht',0,usa,?,2004,774,?,'\'Block4of4\'',?
101,1094998,drama,'tannishtha chatterjee',1,uk,?,2007,430,?,'\'Block3of4\'',?
89,3325638,comedy|crime|drama|sci-fi,'ana gasteyer',3,usa,2500000,2012,13000,1.330255,'\'Block3of4\'','\'Block3of4\''
106,395592,drama|romance,'amanda plummer',1,spain,2000000,2003,0,0.197796,'\'Block4of4\'','\'Block1of4\''
95,6851969,comedy|drama|romance,'dayo okeniyi',1,usa,2500000,2013,10000,2.740788,'\'Block3of4\'','\'Block4of4\''
34,333658,comedy|family|musical|romance|short,'michael bower',0,usa,34000,1990,16,9.813471,'\'Block3of4\'','\'Block4of4\''
101,12995673,comedy|documentary|war,'steve burg',1,usa,2500000,2008,24000,5.198269,'\'Block4of4\'','\'Block4of4\''
112,173783,documentary,'george w. bush',0,usa,2500000,2008,588,0.069513,'\'Block4of4\'','\'Block1of4\''
100,118666,drama,'tom bower',7,usa,2500000,2006,144,0.047466,'\'Block3of4\'','\'Block1of4\''
92,114324072,comedy|sport,'joel david moore',0,usa,20000000,2004,0,5.716204,'\'Block3of4\'','\'Block4of4\''
100,71904,comedy|drama|family,'george harris',1,usa,2500000,2006,140,0.028762,'\'Block1of4\'','\'Block1of4\''
80,99851,documentary,'gavin newsom',0,usa,2500000,2010,0,0.03994,'\'Block3of4\'','\'Block1of4\''
106,115504,comedy|drama|romance,'shriya saran',2,uk,14000000,2008,0,0.00825,'\'Block2of4\'','\'Block1of4\''
103,5725,horror|thriller,'sebastian blomberg',0,germany,8400000,2000,560,0.000682,'\'Block2of4\'','\'Block1of4\''
90,75727,drama|romance|sci-fi|thriller,'tenoch huerta',0,usa,2500000,2008,0,0.030291,'\'Block2of4\'','\'Block1of4\''
96,322157,comedy|crime|drama,'paul t. taylor',0,usa,2500000,2010,19000,0.128863,'\'Block3of4\'','\'Block1of4\''
89,?,comedy|drama|family|romance,'lochlyn munro',2,usa,2500000,2010,190,?,'\'Block1of4\'',?
87,?,comedy|horror,'david masterson',0,germany,2500000,2015,0,?,'\'Block1of4\'',?
94,?,horror,'mark webber',1,usa,3500000,2016,89,?,'\'Block2of4\'',?
120,5731103,drama|history,'andre braugher',10,usa,2400000,1996,352,2.38796,'\'Block3of4\'','\'Block4of4\''
101,978908,drama|horror|mystery|thriller,'justine waddell',0,poland,2400000,2006,250,0.407878,'\'Block1of4\'','\'Block1of4\''
84,438653,adventure|comedy|sci-fi,'david herman',0,usa,?,2006,79000,?,'\'Block3of4\'',?
110,?,crime|drama,'kris sommerville',0,uk,2500000,2015,0,?,'\'Block1of4\'',?
101,327919,crime|drama,'jack oconnell',0,uk,1500000,2006,11000,0.218613,'\'Block4of4\'','\'Block1of4\''
101,?,comedy|sci-fi,'bianca brigitte vandamme',0,uk,2500000,2012,0,?,'\'Block1of4\'',?
101,?,comedy|musical,'red skelton',2,usa,2361000,1944,144,?,'\'Block2of4\'',?
105,178739,drama|musical,'rene rosado',0,usa,2450000,2011,566,0.072955,'\'Block1of4\'','\'Block1of4\''
97,565592,comedy|drama|family,'alexandra holden',0,usa,?,1998,500,?,'\'Block3of4\'',?
108,?,drama|family|musical|romance,'howard keel',3,usa,2295429,1951,438,?,'\'Block3of4\'',?
95,27012,drama,'luke perry',4,usa,?,2010,279,?,'\'Block2of4\'',?
108,?,thriller,'christopher heyerdahl',2,usa,?,2014,0,?,'\'Block1of4\'',?
90,?,adventure|animation|comedy|family|fantasy|musical,'mindy sterling',0,usa,2300000,1987,0,?,'\'Block4of4\'',?
120,76400000,animation|family|fantasy|music,?,0,usa,2280000,1940,3000,33.508772,'\'Block4of4\'','\'Block4of4\''
104,?,action|crime|drama|thriller,'tony lo bianco',0,usa,1800000,1971,0,?,'\'Block4of4\'',?
90,?,drama|thriller,'ivette alvarez',1,usa,2500000,2014,224,?,'\'Block3of4\'',?
91,36200000,horror|thriller,'catherine parks',0,usa,4000000,1982,0,9.05,'\'Block1of4\'','\'Block4of4\''
92,21300000,horror|mystery|thriller,'dominick brascia',0,usa,2200000,1985,1000,9.681818,'\'Block1of4\'','\'Block4of4\''
117,379643,drama,'a.j. buckley',0,usa,2200000,2007,285,0.172565,'\'Block2of4\'','\'Block1of4\''
120,12985267,drama,'madison pettis',5,usa,2300000,2015,13000,5.645768,'\'Block2of4\'','\'Block4of4\''
90,?,thriller,'linden ashby',2,usa,2200000,2008,77,?,'\'Block1of4\'',?
119,?,drama,'lionel barrymore',0,usa,2160000,1945,68,?,'\'Block4of4\'',?
90,?,drama|thriller,'brad schmidt',2,spain,?,2015,452,?,'\'Block1of4\'',?
90,?,comedy|drama|romance,'shobu kapoor',3,uk,1200000,2005,172,?,'\'Block1of4\'',?
97,?,comedy|music|romance,'jason ritter',5,usa,2400000,2014,107,?,'\'Block1of4\'',?
90,?,action|comedy|horror,'stefanie drummond',2,canada,2500000,2007,870,?,'\'Block2of4\'',?
172,23650000,drama|romance|war,'dana andrews',5,usa,2100000,1946,0,11.261905,'\'Block4of4\'','\'Block4of4\''
115,510092,biography|crime|drama,'brad renfro',0,usa,?,2001,0,?,'\'Block3of4\'',?
89,313436,comedy|drama,'sven nordin',0,norway,15500000,2001,0,0.020222,'\'Block4of4\'','\'Block1of4\''
125,3330,crime|drama,'brad lee wind',0,usa,2100000,2015,305,0.001586,'\'Block3of4\'','\'Block1of4\''
78,?,horror,'carlos lasarte',0,spain,1500000,2007,15000,?,'\'Block4of4\'',?
89,?,drama,'cheyenne haynes',1,usa,2100000,2010,162,?,'\'Block2of4\'',?
100,?,comedy|drama|mystery|romance|thriller,'carmen argenziano',0,usa,2100000,2015,14,?,'\'Block3of4\'',?
77,?,horror|sci-fi|thriller,'louise brealey',0,uk,?,2015,275,?,'\'Block1of4\'',?
81,?,adventure|drama|western,'shaun ohagan',1,usa,2100000,2015,380,?,'\'Block1of4\'',?
115,24800000,action|adventure|thriller,'lois maxwell',0,uk,2000000,1963,0,12.4,'\'Block4of4\'','\'Block4of4\''
96,792966,action|comedy|horror|sci-fi,'lisa gaye',2,usa,2300000,1989,321,0.344768,'\'Block1of4\'','\'Block1of4\''
60,?,crime|drama|mystery,'crystal r. fox',1,usa,?,?,763,?,'\'Block4of4\'',?
89,?,comedy|sci-fi,'mews small',0,usa,2000000,1973,0,?,'\'Block4of4\'',?
100,14673301,horror|mystery,'jake weary',0,usa,2000000,2014,45000,7.336651,'\'Block3of4\'','\'Block4of4\''
88,?,comedy,'lynn redgrave',5,usa,2000000,1972,0,?,'\'Block3of4\'',?
129,?,crime|drama,'william windom',0,usa,2000000,1962,15000,?,'\'Block4of4\'',?
87,9003011,action|adventure|sci-fi|thriller,'kjell nilsson',0,australia,2000000,1981,0,4.501506,'\'Block4of4\'','\'Block4of4\''
102,11546543,action|comedy,'ho-sung pak',1,'hong kong',2000000,1994,0,5.773271,'\'Block4of4\'','\'Block4of4\''
152,?,crime|drama|romance,'lois maxwell',0,uk,2000000,1962,0,?,'\'Block4of4\'',?
118,11533945,biography|crime|drama|romance,'jeannetta arnette',0,usa,2000000,1999,0,5.766972,'\'Block4of4\'','\'Block4of4\''
86,12555230,drama|horror|mystery|thriller,'adam trese',0,france,2000000,2011,0,6.277615,'\'Block1of4\'','\'Block4of4\''
137,11284657,drama|thriller,'martina gedeck',3,germany,2000000,2006,39000,5.642328,'\'Block4of4\'','\'Block4of4\''
129,34522221,drama,'t.c. stallings',7,usa,2000000,2011,10000,17.261111,'\'Block3of4\'','\'Block4of4\''
134,?,drama|sport,'murray hamilton',1,usa,2000000,1961,0,?,'\'Block4of4\'',?
119,?,adventure|drama|romance|western,'claudette colbert',8,usa,1614000,1940,236,?,'\'Block3of4\'',?
80,7002255,animation|comedy|drama,'bÂ©atrice bonifassi',0,france,9500000,2003,0,0.737079,'\'Block4of4\'','\'Block2of4\''
89,6719300,comedy|drama,'gary farmer',3,canada,2000000,1998,0,3.35965,'\'Block3of4\'','\'Block4of4\''
101,6003587,biography|comedy|drama,'daniel tay',0,usa,?,2003,0,?,'\'Block4of4\'',?
80,5792822,drama|romance,'marie pillet',0,usa,2700000,2004,13000,2.14549,'\'Block4of4\'','\'Block3of4\''
115,5383834,drama|thriller,'goya toledo',0,mexico,2000000,2000,11000,2.691917,'\'Block4of4\'','\'Block4of4\''
100,4599680,drama,'kip pardue',2,usa,1500000,2003,0,3.066453,'\'Block3of4\'','\'Block4of4\''
118,?,drama|romance,'john garfield',3,usa,2000000,1947,0,?,'\'Block4of4\'',?
100,6531491,drama,'lauren sweetser',2,usa,2000000,2010,20000,3.265745,'\'Block3of4\'','\'Block4of4\''
106,4581222,adventure|documentary|drama|sport,'joe simpson',0,uk,?,2003,0,?,'\'Block4of4\'',?
106,?,drama|musical|romance,'john carradine',2,usa,2000000,1938,60,?,'\'Block3of4\'',?
91,3885134,comedy|drama,'miranda july',0,usa,2000000,2005,0,1.942567,'\'Block4of4\'','\'Block3of4\''
105,4311834,crime|documentary,'barney frank',0,usa,?,2010,63000,?,'\'Block4of4\'',?
96,3590010,drama|music|romance,'jonny weston',0,uk,2000000,2015,0,1.795005,'\'Block2of4\'','\'Block3of4\''
116,3300230,action|crime|drama|thriller,'richard portnow',1,france,?,1999,0,?,'\'Block4of4\'',?
116,3335839,action|crime|drama|thriller,'noel gugliemi',2,usa,2000000,2005,0,1.667919,'\'Block3of4\'','\'Block3of4\''
97,2557668,crime|drama|thriller,'sydelle noel',1,usa,2000000,2015,0,1.278834,'\'Block1of4\'','\'Block3of4\''
101,2506446,comedy|romance,'blair underwood',0,usa,2000000,2002,134,1.253223,'\'Block1of4\'','\'Block3of4\''
98,7369373,horror|mystery|thriller,'rose marie',1,uk,2000000,1986,0,3.684687,'\'Block1of4\'','\'Block4of4\''
22,?,comedy,'maria thayer',3,usa,?,?,558,?,'\'Block4of4\'',?
150,4414535,drama,'richard briers',0,uk,18000000,1996,0,0.245252,'\'Block4of4\'','\'Block1of4\''
101,1984378,comedy|drama|romance,'raphael barker',3,usa,2000000,2006,0,0.992189,'\'Block2of4\'','\'Block2of4\''
90,2283276,animation|biography|documentary|drama|history|war,'zahava solomon',0,israel,1500000,2008,0,1.522184,'\'Block4of4\'','\'Block3of4\''
120,1098224,adventure,'bruce newbold',1,usa,2000000,2003,32,0.549112,'\'Block1of4\'','\'Block2of4\''
102,1430185,documentary|war,'donald rumsfeld',0,usa,2000000,2007,0,0.715093,'\'Block4of4\'','\'Block2of4\''
102,1477002,drama|romance,'austin lyon',3,usa,2000000,2015,0,0.738501,'\'Block3of4\'','\'Block2of4\''
60,?,comedy|drama|romance,'debrah farentino',5,usa,?,?,43,?,'\'Block4of4\'',?
100,1134049,documentary|history,'neil armstrong',0,uk,2000000,2007,0,0.567025,'\'Block4of4\'','\'Block2of4\''
104,977600,drama|western,'shirley henderson',1,usa,?,2010,0,?,'\'Block2of4\'',?
89,653621,biography|documentary|history,'linda lovelace',0,usa,2000000,2005,592,0.326811,'\'Block3of4\'','\'Block1of4\''
99,110000,crime|drama|romance,'ajay naidu',1,usa,?,2000,495,?,'\'Block4of4\'',?
96,444354,comedy|drama,'jamie kennedy',4,uk,?,1997,166,?,'\'Block2of4\'',?
86,535249,comedy,'zack pearlman',0,usa,3400000,2010,974,0.157426,'\'Block1of4\'','\'Block1of4\''
98,?,comedy|drama|thriller,'jean-hugues anglade',1,france,17000000,1985,739,?,'\'Block2of4\'',?
96,371081,comedy|drama,'frank langella',2,usa,6000000,2004,857,0.061847,'\'Block3of4\'','\'Block1of4\''
94,347578,comedy|fantasy|horror|thriller,'john hensley',1,usa,?,2007,17000,?,'\'Block1of4\'',?
91,124494,action|adventure|comedy|drama|music|sci-fi,'kim de angelo',1,usa,2000000,1998,0,0.062247,'\'Block3of4\'','\'Block1of4\''
?,?,action|comedy|romance|thriller,'shakti kapoor',2,india,?,2000,10,?,'\'Block1of4\'',?
90,120620,biography|comedy|drama|music,'kate magowan',1,uk,?,2004,0,?,'\'Block4of4\'',?
85,100669,comedy|drama,'romany malco',1,usa,3800000,2009,407,0.026492,'\'Block1of4\'','\'Block1of4\''
96,?,comedy|drama|romance|sport,'karl collins',2,uk,?,1997,224,?,'\'Block3of4\'',?
129,186354,drama,'matt craven',0,usa,13500000,2015,0,0.013804,'\'Block1of4\'','\'Block1of4\''
60,?,comedy|drama|sci-fi,'salli richardson-whitfield',2,usa,?,?,3000,?,'\'Block4of4\'',?
93,55202,animation|comedy|family|romance,'javed jaffrey',0,india,?,2008,39,?,'\'Block1of4\'',?
100,?,crime|drama,'chuck zito',4,usa,?,2003,61,?,'\'Block1of4\'',?
97,549632,adventure|family|fantasy,'tiya sircar',?,thailand,?,2013,715,?,'\'Block1of4\'',?
94,137945,comedy|drama|musical|romance,'charly bivona',7,usa,?,2014,0,?,'\'Block2of4\'',?
95,17580,drama,'paul adelstein',3,usa,1500000,2009,195,0.01172,'\'Block2of4\'','\'Block1of4\''
97,?,horror|romance|sci-fi,'sarah douglas',1,usa,2000000,1993,810,?,'\'Block2of4\'',?
92,12667,drama|romance,'dane cook',2,uk,14000,2005,0,0.904786,'\'Block3of4\'','\'Block2of4\''
96,198407,drama,'michelle hurst',1,usa,2000000,2006,474,0.099204,'\'Block3of4\'','\'Block1of4\''
85,13973532,comedy|crime,'chris penn',1,usa,25000000,2002,215,0.558941,'\'Block1of4\'','\'Block2of4\''
87,?,drama|horror|mystery|sci-fi|thriller,'kaiwi lyman-mersereau',0,usa,?,2015,0,?,'\'Block2of4\'',?
91,5824,horror|thriller,'lorraine stanley',1,uk,?,2008,0,?,'\'Block3of4\'',?
99,2843,thriller,'marlene forte',2,usa,?,2013,604,?,'\'Block1of4\'',?
88,?,action|comedy|fantasy|horror,'silvia colloca',3,uk,?,2009,0,?,'\'Block1of4\'',?
119,4958,action|crime|drama,'robert hobbs',2,'south africa',2000000,2008,1000,0.002479,'\'Block4of4\'','\'Block1of4\''
99,?,crime|drama|thriller,'ian mcneice',1,uk,2000000,2004,205,?,'\'Block2of4\'',?
92,?,horror,'ashleigh gryzko',0,canada,100000,2011,0,?,'\'Block2of4\'',?
86,?,comedy|horror,'jemma curran',0,ireland,?,2012,0,?,'\'Block1of4\'',?
83,?,crime|drama|horror|mystery|thriller,'marc macaulay',0,usa,2000000,2010,0,?,'\'Block1of4\'',?
81,?,documentary,'louis walsh',0,uk,2000000,2015,0,?,'\'Block4of4\'',?
82,?,comedy,'louise lasser',3,usa,2000000,1971,0,?,'\'Block3of4\'',?
102,13220,thriller,'kathy uyen',0,usa,?,2012,115,?,'\'Block1of4\'',?
90,?,action|crime|drama|thriller,'ricardo chavira',1,usa,2000000,2007,44,?,'\'Block1of4\'',?
30,?,comedy|drama,'amy yasbeck',5,usa,?,?,1000,?,'\'Block4of4\'',?
92,7927,crime|drama|film-noir|mystery|thriller,'ted de corsia',1,usa,2300000,1947,0,0.003447,'\'Block4of4\'','\'Block1of4\''
88,?,horror|thriller,'robert pine',0,usa,2000000,2008,153,?,'\'Block1of4\'',?
97,?,crime|drama,'mark rolston',3,usa,14000000,2002,912,?,'\'Block2of4\'',?
96,?,comedy|crime|drama,'matt lucas',6,usa,2000000,2012,0,?,'\'Block2of4\'',?
87,?,comedy,'glenn howerton',3,usa,2000000,2013,0,?,'\'Block3of4\'',?
106,2436,comedy|fantasy|musical|sci-fi,'paul williams',2,usa,2000000,2012,655,0.001218,'\'Block1of4\'','\'Block1of4\''
107,4556,comedy|drama,'peter hermann',1,usa,?,2013,825,?,'\'Block1of4\'',?
80,?,horror|mystery,'karin dor',0,'west germany',?,1967,200,?,'\'Block2of4\'',?
91,?,comedy|drama,'josh meyers',3,usa,2000000,2013,0,?,'\'Block1of4\'',?
99,?,comedy|musical,'phil silvers',0,usa,2000000,1966,805,?,'\'Block3of4\'',?
102,?,documentary,'steve earle',0,usa,2000000,2007,69,?,'\'Block1of4\'',?
108,?,action|adventure|history|western,'glenn morshower',1,usa,2000000,2011,651,?,'\'Block1of4\'',?
88,?,comedy|horror,'dave sheridan',0,usa,1250000,2015,0,?,'\'Block1of4\'',?
89,?,drama|horror|mystery|thriller,'tom arnold',1,usa,2000000,2015,0,?,'\'Block1of4\'',?
92,?,thriller,'james chalke',0,usa,2000000,2015,728,?,'\'Block1of4\'',?
99,4600000,crime|drama,'ione skye',2,usa,1900000,1986,0,2.421053,'\'Block3of4\'','\'Block4of4\''
103,1420578,drama|fantasy,'jon gries',0,usa,1900000,2003,298,0.747673,'\'Block2of4\'','\'Block2of4\''
90,?,action|thriller,'david lewis',2,usa,1950000,2015,620,?,'\'Block1of4\'',?
95,1028658,drama|mystery|thriller,'erik palladino',0,spain,3000000,2010,24000,0.342886,'\'Block3of4\'','\'Block1of4\''
97,466702,comedy|drama|romance,'sally hawkins',1,uk,?,2010,17000,?,'\'Block4of4\'',?
108,?,documentary|drama|history|news,'aida elkashef',0,egypt,1500000,2013,0,?,'\'Block4of4\'',?
95,18435,drama,'pierre perrier',5,france,1400000,2006,104,0.013168,'\'Block1of4\'','\'Block1of4\''
100,35266619,drama|fantasy|horror,'portia doubleday',1,usa,30000000,2013,39000,1.175554,'\'Block2of4\'','\'Block3of4\''
160,95236,drama|musical,prabhudheva,3,india,?,2013,1000,?,'\'Block2of4\'',?
101,26505000,horror,'amanda wyss',1,usa,1800000,1984,10000,14.725,'\'Block4of4\'','\'Block4of4\''
90,2957978,biography|crime|documentary|history|thriller,'jean-louis blondeau',0,uk,1000000,2008,0,2.957978,'\'Block4of4\'','\'Block4of4\''
86,?,drama,'rachel nash',5,'new zealand',?,2015,213,?,'\'Block2of4\'',?
89,444044,drama,'faizon love',6,usa,1900000,2015,1000,0.233707,'\'Block3of4\'','\'Block1of4\''
87,40990055,drama|horror|thriller,'patrick fabian',0,france,1800000,2010,0,22.772253,'\'Block1of4\'','\'Block4of4\''
98,1445366,biography|drama|music,'anne-marie duff',1,uk,?,2009,10000,?,'\'Block3of4\'',?
125,?,drama,'kim hunter',0,usa,1800000,1951,5000,?,'\'Block4of4\'',?
95,?,comedy,'keenan wynn',0,usa,1800000,1964,18000,?,'\'Block4of4\'',?
118,5709616,drama|romance,'pedro armendÂ¡riz jr.',0,mexico,1800000,2002,544,3.172009,'\'Block3of4\'','\'Block4of4\''
93,12784397,drama|fantasy,'dwight henry',0,usa,1800000,2012,31000,7.102443,'\'Block4of4\'','\'Block4of4\''
96,?,action|sci-fi,'claude akins',4,usa,1800000,1973,511,?,'\'Block1of4\'',?
109,3050934,drama|music,'jane adams',1,usa,1800000,2000,0,1.694963,'\'Block4of4\'','\'Block3of4\''
109,841206,drama,'michael chernus',0,usa,?,2011,952,?,'\'Block2of4\'',?
155,?,comedy|romance,brahmanandam,2,india,150000000,2015,82,?,'\'Block1of4\'',?
90,638476,comedy|documentary,'donald trump',1,usa,1500000,2011,0,0.425651,'\'Block3of4\'','\'Block1of4\''
93,?,comedy|horror,'jon gries',0,usa,1800000,1993,266,?,'\'Block2of4\'',?
108,505295,adventure|drama,'sonam kinga',0,australia,1800000,2003,353,0.280719,'\'Block4of4\'','\'Block1of4\''
114,?,western,'alan hale jr.',3,usa,1800000,1968,0,?,'\'Block3of4\'',?
87,?,crime|drama|film-noir,'kim hunter',0,usa,?,1952,169,?,'\'Block3of4\'',?
113,?,horror|thriller,'cas anvar',0,usa,1800000,2007,368,?,'\'Block1of4\'',?
87,?,comedy|horror|thriller,'bree williamson',0,usa,?,2016,8,?,'\'Block4of4\'',?
90,?,action|sci-fi,'nicholas carella',0,canada,1800000,2013,566,?,'\'Block1of4\'',?
111,?,comedy|drama,'tatyana ali',13,usa,1800000,2012,569,?,'\'Block1of4\'',?
81,7267324,crime|drama,'armin rohde',1,germany,3500000,1998,0,2.076378,'\'Block4of4\'','\'Block3of4\''
93,145540,drama|horror,'nora zehetner',1,usa,500000,2002,0,0.29108,'\'Block3of4\'','\'Block1of4\''
90,?,adventure|family,'erin pitt',3,canada,2000000,2013,326,?,'\'Block1of4\'',?
112,?,horror,circus-szalewski,0,usa,1750000,2013,73,?,'\'Block2of4\'',?
106,12589108,adventure|drama,'kate del castillo',1,mexico,?,2007,0,?,'\'Block4of4\'',?
88,?,action|sci-fi,'john randolph',0,usa,1700000,1972,794,?,'\'Block2of4\'',?
138,35918429,crime|drama,'karen allen',1,usa,1700000,2001,951,21.128488,'\'Block4of4\'','\'Block4of4\''
105,92401,horror|thriller,'daniel franzese',0,usa,2000000,2010,17000,0.0462,'\'Block2of4\'','\'Block1of4\''
98,1943649,comedy|crime|romance,'jeremy northam',3,usa,1700000,1999,374,1.143323,'\'Block2of4\'','\'Block3of4\''
86,992238,drama|romance,'dean andrews',0,uk,1700000,2004,869,0.583669,'\'Block3of4\'','\'Block2of4\''
104,4231500,drama|romance,'lillete dubey',2,india,1000000,2013,16000,4.2315,'\'Block4of4\'','\'Block4of4\''
100,396035,drama|romance,'stephanie leonidas',0,uk,1000000,2004,305,0.396035,'\'Block3of4\'','\'Block1of4\''
126,?,comedy|drama|romance,'lionel barrymore',10,usa,1644736,1938,0,?,'\'Block4of4\'',?
118,?,drama|romance|war,'deborah kerr',5,usa,1650000,1953,0,?,'\'Block4of4\'',?
103,?,western,'victor mclaglen',1,usa,1600000,1949,721,?,'\'Block4of4\'',?
102,2507106,drama|music,'anthony reynolds',0,usa,?,2013,0,?,'\'Block2of4\'',?
84,6026908,comedy|drama,'marla gibbs',0,usa,2000000,1999,43,3.013454,'\'Block1of4\'','\'Block4of4\''
?,2592808,crime|drama|thriller,'tempestt bledsoe',5,usa,?,2010,588,?,'\'Block1of4\'',?
95,1060591,comedy|drama|romance,'nadine labaki',0,france,1300000,2007,0,0.815839,'\'Block3of4\'','\'Block2of4\''
92,?,horror|thriller,'alejandro furth',3,usa,?,2014,844,?,'\'Block1of4\'',?
90,155972,comedy|drama|romance,'yousef joe sweid',0,israel,1500000,2006,0,0.103981,'\'Block4of4\'','\'Block1of4\''
113,?,drama|mystery|thriller,'cindy williams',2,usa,1600000,1974,6000,?,'\'Block4of4\'',?
?,129319,romance,'bhoomika chawla',4,india,70000000,2005,9,0.001847,'\'Block1of4\'','\'Block1of4\''
123,26893,crime|drama|romance,'michel bouquet',0,france,1600000,1969,278,0.016808,'\'Block3of4\'','\'Block1of4\''
111,2580,drama|mystery,'nicky katt',2,usa,1650000,2003,63,0.001564,'\'Block1of4\'','\'Block1of4\''
99,?,horror,'samuel davis',0,usa,?,2016,2000,?,'\'Block1of4\'',?
110,58885635,action|horror|thriller,'mekhi phifer',0,usa,26000000,2004,7000,2.264832,'\'Block4of4\'','\'Block4of4\''
108,19067631,comedy|drama|romance,'eddie jemison',1,usa,2000000,2007,0,9.533815,'\'Block3of4\'','\'Block4of4\''
